Date,Open,High,Low,Close,Adj Close,Volume
2011-07-25,2900.000000,2925.000000,2625.000000,2900.000000,2134.341797,28200000
2011-07-26,2875.000000,2900.000000,2825.000000,2875.000000,2115.941650,18795500
2011-07-27,3000.000000,3125.000000,2850.000000,3000.000000,2207.939697,32442500
2011-07-28,3075.000000,3100.000000,2950.000000,3075.000000,2263.137939,20108500
2011-07-29,3050.000000,3075.000000,2975.000000,3050.000000,2244.738037,13234000
2011-08-01,3025.000000,3100.000000,3025.000000,3025.000000,2226.338867,13122000
2011-08-02,3000.000000,3050.000000,2950.000000,3000.000000,2207.939697,12464000
2011-08-03,2975.000000,2975.000000,2900.000000,2975.000000,2189.540039,11220000
2011-08-04,2950.000000,3050.000000,2925.000000,2950.000000,2171.139893,28542000
2011-08-05,2775.000000,2900.000000,2650.000000,2775.000000,2042.343628,41508000
2011-08-08,2675.000000,2725.000000,2550.000000,2675.000000,1968.745483,34384500
2011-08-09,2700.000000,2850.000000,2450.000000,2700.000000,1987.145508,36511000
2011-08-10,2825.000000,2875.000000,2775.000000,2825.000000,2079.142822,27899500
2011-08-11,2800.000000,2875.000000,2725.000000,2800.000000,2060.743652,30382500
2011-08-12,2800.000000,2850.000000,2750.000000,2800.000000,2060.743652,24180000
2011-08-15,2925.000000,2925.000000,2825.000000,2925.000000,2152.740967,28778000
2011-08-16,2925.000000,2975.000000,2900.000000,2925.000000,2152.740967,23452500
2011-08-18,2975.000000,3000.000000,2875.000000,2975.000000,2189.540039,23058500
2011-08-19,2925.000000,2975.000000,2875.000000,2925.000000,2152.740967,27418000
2011-08-22,2900.000000,2975.000000,2825.000000,2900.000000,2134.341797,25188500
2011-08-23,2650.000000,2800.000000,2625.000000,2650.000000,2094.815918,32423500
2011-08-24,2625.000000,2725.000000,2625.000000,2625.000000,2075.053955,12852500
2011-08-25,2650.000000,2700.000000,2625.000000,2650.000000,2094.815918,17778000
2011-08-26,2650.000000,2650.000000,2575.000000,2650.000000,2094.815918,7706000
2011-09-05,2775.000000,2775.000000,2625.000000,2775.000000,2193.628418,18710500
2011-09-06,2750.000000,2775.000000,2700.000000,2750.000000,2173.866699,10627500
2011-09-07,2750.000000,2775.000000,2725.000000,2750.000000,2173.866699,27529000
2011-09-08,2700.000000,2775.000000,2675.000000,2700.000000,2134.341553,15643000
2011-09-09,2725.000000,2750.000000,2675.000000,2725.000000,2154.103516,10159500
2011-09-12,2625.000000,2700.000000,2575.000000,2625.000000,2075.053955,16188500
2011-09-13,2600.000000,2675.000000,2575.000000,2600.000000,2055.291992,9754000
2011-09-14,2525.000000,2625.000000,2475.000000,2525.000000,1996.004761,28018000
2011-09-15,2525.000000,2575.000000,2450.000000,2525.000000,1996.004761,18349000
2011-09-16,2625.000000,2625.000000,2525.000000,2625.000000,2075.053955,17960500
2011-09-19,2600.000000,2625.000000,2550.000000,2600.000000,2055.291992,15599000
2011-09-20,2625.000000,2625.000000,2525.000000,2625.000000,2075.053955,12419500
2011-09-21,2625.000000,2650.000000,2600.000000,2625.000000,2075.053955,11182000
2011-09-22,2400.000000,2600.000000,2300.000000,2400.000000,1897.192017,25147000
2011-09-23,2450.000000,2450.000000,2275.000000,2450.000000,1936.717529,14017500
2011-09-26,2325.000000,2450.000000,2150.000000,2325.000000,1837.905273,11797000
2011-09-27,2375.000000,2425.000000,2300.000000,2375.000000,1877.430054,23281000
2011-09-28,2400.000000,2425.000000,2300.000000,2400.000000,1897.192017,26455000
2011-09-29,2400.000000,2400.000000,2325.000000,2400.000000,1897.192017,9176000
2011-09-30,2400.000000,2425.000000,2350.000000,2400.000000,1897.192017,10271500
2011-10-03,2275.000000,2400.000000,2200.000000,2275.000000,1798.380615,16706000
2011-10-04,2275.000000,2325.000000,2225.000000,2275.000000,1798.380615,15924000
2011-10-05,2325.000000,2350.000000,2275.000000,2325.000000,1837.905273,9780000
2011-10-06,2475.000000,2475.000000,2350.000000,2475.000000,1956.479858,14954000
2011-10-07,2500.000000,2550.000000,2475.000000,2500.000000,1976.241943,15291500
2011-10-10,2550.000000,2550.000000,2500.000000,2550.000000,2015.767212,9540500
2011-10-11,2600.000000,2625.000000,2550.000000,2600.000000,2055.291992,14582500
2011-10-12,2650.000000,2650.000000,2550.000000,2650.000000,2094.815918,12867000
2011-10-13,2700.000000,2725.000000,2650.000000,2700.000000,2134.341553,14381000
2011-10-14,2700.000000,2725.000000,2675.000000,2700.000000,2134.341553,8867000
