Date,Open,High,Low,Close,Adj Close,Volume
2011-07-25,2990.000000,3010.000000,2980.000000,2990.000000,2412.614258,3357500
2011-07-26,3000.000000,3010.000000,2980.000000,3000.000000,2420.682861,4857500
2011-07-27,3050.000000,3060.000000,2970.000000,3050.000000,2461.027588,22415000
2011-07-28,3150.000000,3180.000000,3020.000000,3150.000000,2541.716797,49575000
2011-07-29,3120.000000,3160.000000,3080.000000,3120.000000,2517.510498,11025000
2011-08-01,3180.000000,3200.000000,3140.000000,3180.000000,2565.923584,16635000
2011-08-02,3200.000000,3230.000000,3160.000000,3200.000000,2582.061523,27560000
2011-08-03,3220.000000,3230.000000,3130.000000,3220.000000,2598.199707,18022500
2011-08-04,3400.000000,3400.000000,3240.000000,3400.000000,2743.440674,43370000
2011-08-05,3250.000000,3310.000000,3200.000000,3250.000000,2622.406250,20422500
2011-08-08,3200.000000,3290.000000,3120.000000,3200.000000,2582.061523,21885000
2011-08-09,3000.000000,3190.000000,3000.000000,3000.000000,2420.682861,16080000
2011-08-10,3160.000000,3160.000000,3060.000000,3160.000000,2549.786377,11582500
2011-08-11,3280.000000,3280.000000,3060.000000,3280.000000,2646.613281,14875000
2011-08-12,3280.000000,3320.000000,3240.000000,3280.000000,2646.613281,14695000
2011-08-15,3350.000000,3360.000000,3290.000000,3350.000000,2703.095947,5605000
2011-08-16,3360.000000,3370.000000,3280.000000,3360.000000,2711.165039,9237500
2011-08-18,3470.000000,3480.000000,3360.000000,3470.000000,2799.923828,21660000
2011-08-19,3310.000000,3450.000000,3290.000000,3310.000000,2670.820068,18865000
2011-08-22,3330.000000,3370.000000,3220.000000,3330.000000,2686.958252,7150000
2011-08-23,3360.000000,3410.000000,3310.000000,3360.000000,2711.165039,6225000
2011-08-24,3290.000000,3400.000000,3290.000000,3290.000000,2654.682861,4590000
2011-08-25,3230.000000,3310.000000,3230.000000,3230.000000,2606.268555,3802500
2011-08-26,3380.000000,3400.000000,3190.000000,3380.000000,2727.302979,14017500
2011-09-05,3350.000000,3490.000000,3330.000000,3350.000000,2703.095947,13897500
2011-09-06,3400.000000,3430.000000,3280.000000,3400.000000,2743.440674,7370000
2011-09-07,3480.000000,3480.000000,3430.000000,3480.000000,2807.991943,5612500
2011-09-08,3510.000000,3540.000000,3480.000000,3510.000000,2832.199219,9342500
2011-09-09,3510.000000,3550.000000,3510.000000,3510.000000,2832.199219,7105000
2011-09-12,3400.000000,3450.000000,3350.000000,3400.000000,2743.440674,3240000
2011-09-13,3410.000000,3470.000000,3390.000000,3410.000000,2751.509521,3657500
2011-09-14,3420.000000,3470.000000,3300.000000,3420.000000,2759.578613,9955000
2011-09-15,3340.000000,3440.000000,3230.000000,3340.000000,2695.027588,16040000
2011-09-16,3370.000000,3440.000000,3340.000000,3370.000000,2719.233887,8502500
2011-09-19,3210.000000,3320.000000,2800.000000,3210.000000,2590.130615,15585000
2011-09-20,3210.000000,3210.000000,3090.000000,3210.000000,2590.130615,13830000
2011-09-21,3160.000000,3240.000000,3150.000000,3160.000000,2549.786377,12802500
2011-09-22,3000.000000,3060.000000,2950.000000,3000.000000,2420.682861,11260000
2011-09-23,3070.000000,3070.000000,2930.000000,3070.000000,2477.166016,6037500
2011-09-26,3040.000000,3120.000000,2930.000000,3040.000000,2452.958496,12770000
2011-09-27,3120.000000,3190.000000,3080.000000,3120.000000,2517.510498,6597500
2011-09-28,3120.000000,3170.000000,3090.000000,3120.000000,2517.510498,9672500
2011-09-29,3140.000000,3300.000000,3060.000000,3140.000000,2533.647949,11047500
2011-09-30,3300.000000,3300.000000,3140.000000,3300.000000,2662.750732,17112500
2011-10-03,3220.000000,3300.000000,3070.000000,3220.000000,2598.199707,12115000
2011-10-04,3150.000000,3160.000000,3100.000000,3150.000000,2541.716797,10007500
2011-10-05,3170.000000,3200.000000,3120.000000,3170.000000,2557.855225,9737500
2011-10-06,3210.000000,3260.000000,3200.000000,3210.000000,2590.130615,10105000
2011-10-07,3180.000000,3300.000000,3180.000000,3180.000000,2565.923584,9347500
2011-10-10,3120.000000,3180.000000,3120.000000,3120.000000,2517.510498,3970000
2011-10-11,3110.000000,3170.000000,3110.000000,3110.000000,2509.441895,11752500
2011-10-12,3200.000000,3200.000000,3100.000000,3200.000000,2582.061523,6612500
2011-10-13,3170.000000,3250.000000,3170.000000,3170.000000,2557.855225,10875000
2011-10-14,3140.000000,3200.000000,3140.000000,3140.000000,2533.647949,4620000
2011-10-17,3090.000000,3210.000000,3080.000000,3090.000000,2493.303955,12185000
2011-10-18,3140.000000,3150.000000,3050.000000,3140.000000,2533.647949,8205000
2011-10-19,3140.000000,3180.000000,3120.000000,3140.000000,2533.647949,3600000
2011-10-20,3130.000000,3160.000000,3100.000000,3130.000000,2525.579102,5512500
2011-10-21,3190.000000,3240.000000,3140.000000,3190.000000,2573.993164,18202500
2011-10-24,3230.000000,3260.000000,3180.000000,3230.000000,2606.268555,16032500
2011-10-25,3240.000000,3240.000000,3210.000000,3240.000000,2614.337646,6237500
2011-10-26,3220.000000,3240.000000,3210.000000,3220.000000,2598.199707,9517500
2011-10-27,3210.000000,3240.000000,3200.000000,3210.000000,2590.130615,7145000
2011-10-28,3140.000000,3280.000000,3100.000000,3140.000000,2533.647949,18870000
2011-10-31,3130.000000,3200.000000,3120.000000,3130.000000,2525.579102,11592500
2011-11-01,3130.000000,3170.000000,3090.000000,3130.000000,2525.579102,6690000
2011-11-02,3160.000000,3160.000000,3090.000000,3160.000000,2549.786377,4695000
2011-11-03,3140.000000,3160.000000,3130.000000,3140.000000,2533.647949,6032500
2011-11-04,3170.000000,3200.000000,3150.000000,3170.000000,2557.855225,9982500
2011-11-07,3150.000000,3190.000000,3140.000000,3150.000000,2541.716797,14972500
2011-11-08,3160.000000,3170.000000,3140.000000,3160.000000,2549.786377,15135000
2011-11-09,3240.000000,3240.000000,3170.000000,3240.000000,2614.337646,9545000
2011-11-10,3210.000000,3220.000000,3140.000000,3210.000000,2590.130615,3802500
2011-11-11,3190.000000,3230.000000,3190.000000,3190.000000,2573.993164,1602500
2011-11-14,3200.000000,3240.000000,3190.000000,3200.000000,2582.061523,1842500
2011-11-15,3180.000000,3220.000000,3170.000000,3180.000000,2565.923584,3502500
2011-11-16,3170.000000,3210.000000,3160.000000,3170.000000,2557.855225,6160000
2011-11-17,3230.000000,3250.000000,3180.000000,3230.000000,2606.268555,8927500
2011-11-18,3230.000000,3240.000000,3210.000000,3230.000000,2606.268555,5932500
2011-11-21,3240.000000,3240.000000,3200.000000,3240.000000,2614.337646,3465000
2011-11-22,3360.000000,3360.000000,3230.000000,3360.000000,2711.165039,14980000
2011-11-23,3500.000000,3510.000000,3320.000000,3500.000000,2824.130371,18185000
2011-11-24,3480.000000,3490.000000,3450.000000,3480.000000,2807.991943,10500000
2011-11-25,3570.000000,3570.000000,3420.000000,3570.000000,2880.612793,8887500
2011-11-28,3510.000000,3570.000000,3360.000000,3510.000000,2832.199219,9995000
2011-11-29,3620.000000,3680.000000,3510.000000,3620.000000,2920.957275,11775000
2011-11-30,3640.000000,3660.000000,3400.000000,3640.000000,2937.094971,12780000
2011-12-01,3640.000000,3640.000000,3640.000000,3640.000000,2937.094971,0
2011-12-02,3520.000000,3560.000000,3520.000000,3520.000000,2840.268311,3420000
2011-12-05,3580.000000,3640.000000,3500.000000,3580.000000,2888.681641,11082500
2011-12-06,3600.000000,3610.000000,3560.000000,3600.000000,2904.819580,8970000
2011-12-07,3580.000000,3610.000000,3540.000000,3580.000000,2929.367432,9672500
2011-12-08,3560.000000,3600.000000,3530.000000,3560.000000,2913.002686,9005000
2011-12-09,3510.000000,3550.000000,3500.000000,3510.000000,2872.089111,3875000
2011-12-12,3520.000000,3590.000000,3520.000000,3520.000000,2880.271973,7020000
2011-12-13,3460.000000,3500.000000,3440.000000,3460.000000,2831.176270,9000000
2011-12-14,3520.000000,3540.000000,3460.000000,3520.000000,2880.271973,5560000
2011-12-15,3500.000000,3500.000000,3420.000000,3500.000000,2863.907227,8457500
2011-12-16,3460.000000,3540.000000,3460.000000,3460.000000,2831.176270,5590000
2011-12-19,3660.000000,3700.000000,3550.000000,3660.000000,2994.828369,15690000
2011-12-20,3590.000000,3750.000000,3590.000000,3590.000000,2937.549561,6837500
2011-12-21,3640.000000,3750.000000,3600.000000,3640.000000,2978.462891,7230000
2011-12-22,3720.000000,3790.000000,3660.000000,3720.000000,3043.923096,7635000
2011-12-23,3750.000000,3800.000000,3720.000000,3750.000000,3068.471436,2475000
2011-12-27,3660.000000,3780.000000,3610.000000,3660.000000,2994.828369,4630000
2011-12-28,3660.000000,3700.000000,3590.000000,3660.000000,2994.828369,4785000
2011-12-29,3700.000000,3700.000000,3590.000000,3700.000000,3027.558838,6785000
2011-12-30,3760.000000,3790.000000,3700.000000,3760.000000,3076.654297,14007500
2012-01-02,3710.000000,3770.000000,3700.000000,3710.000000,3035.741211,1415000
2012-01-03,3700.000000,3740.000000,3640.000000,3700.000000,3027.558838,3997500
2012-01-04,3860.000000,3880.000000,3710.000000,3860.000000,3158.479980,13172500
2012-01-05,4010.000000,4020.000000,3840.000000,4010.000000,3281.218750,12265000
2012-01-06,3840.000000,3960.000000,3840.000000,3840.000000,3142.114502,7035000
2012-01-09,3920.000000,3940.000000,3860.000000,3920.000000,3207.575195,8315000
2012-01-10,3960.000000,3990.000000,3930.000000,3960.000000,3240.305420,9477500
2012-01-11,3860.000000,4000.000000,3860.000000,3860.000000,3158.479980,7850000
2012-01-12,3940.000000,3950.000000,3910.000000,3940.000000,3223.940430,5007500
2012-01-13,3990.000000,4000.000000,3920.000000,3990.000000,3264.854004,15
2012-01-16,3950.000000,3980.000000,3930.000000,3950.000000,3232.122803,1085000
2012-01-17,3960.000000,3980.000000,3900.000000,3960.000000,3240.305420,4365000
2012-01-18,4000.000000,4000.000000,3940.000000,4000.000000,3273.035889,5782500
2012-01-19,4050.000000,4060.000000,3970.000000,4050.000000,3313.949463,10332500
2012-01-20,4090.000000,4110.000000,4050.000000,4090.000000,3346.678955,13650000
2012-01-24,4260.000000,4260.000000,4080.000000,4260.000000,3485.783203,15
2012-01-25,4120.000000,4200.000000,4080.000000,4120.000000,3371.226563,7280000
2012-01-26,4150.000000,4220.000000,4090.000000,4150.000000,3395.774658,6242500
2012-01-27,4100.000000,4140.000000,4090.000000,4100.000000,3354.862549,5855000
2012-01-30,3920.000000,4100.000000,3880.000000,3920.000000,3207.575195,13555000
2012-01-31,3920.000000,3940.000000,3730.000000,3920.000000,3207.575195,24012500
2012-02-01,3960.000000,3960.000000,3880.000000,3960.000000,3240.305420,8282500
2012-02-02,4000.000000,4010.000000,3940.000000,4000.000000,3273.035889,13792500
2012-02-03,3980.000000,4000.000000,3950.000000,3980.000000,3256.670898,4297500
2012-02-06,3920.000000,4000.000000,3840.000000,3920.000000,3207.575195,6975000
2012-02-07,3990.000000,3990.000000,3850.000000,3990.000000,3264.854004,7007500
2012-02-08,3960.000000,4000.000000,3880.000000,3960.000000,3240.305420,8245000
2012-02-09,3990.000000,3990.000000,3940.000000,3990.000000,3264.854004,5052500
2012-02-10,3860.000000,3990.000000,3850.000000,3860.000000,3158.479980,5637500
2012-02-13,3970.000000,3970.000000,3820.000000,3970.000000,3248.488525,3667500
2012-02-14,3980.000000,3990.000000,3950.000000,3980.000000,3256.670898,3042500
2012-02-15,3990.000000,3990.000000,3900.000000,3990.000000,3264.854004,3747500
2012-02-16,3900.000000,3980.000000,3860.000000,3900.000000,3191.210205,3595000
2012-02-17,3930.000000,3950.000000,3890.000000,3930.000000,3215.758057,3385000
2012-02-20,3940.000000,3950.000000,3880.000000,3940.000000,3223.940430,3877500
2012-02-21,3880.000000,3940.000000,3880.000000,3880.000000,3174.845215,3995000
2012-02-22,3830.000000,3880.000000,3810.000000,3830.000000,3133.932373,4055000
2012-02-23,3710.000000,3810.000000,3710.000000,3710.000000,3035.741211,9302500
2012-02-24,3640.000000,3710.000000,3500.000000,3640.000000,2978.462891,15432500
2012-02-27,3720.000000,3760.000000,3550.000000,3720.000000,3043.923096,8680000
2012-02-28,3710.000000,3790.000000,3710.000000,3710.000000,3035.741211,6122500
2012-02-29,3850.000000,3860.000000,3720.000000,3850.000000,3150.297119,7725000
2012-03-01,3730.000000,3840.000000,3730.000000,3730.000000,3052.106445,5185000
2012-03-02,3850.000000,3870.000000,3750.000000,3850.000000,3150.297119,7255000
2012-03-05,3800.000000,3870.000000,3790.000000,3800.000000,3109.384277,2270000
2012-03-06,3730.000000,3800.000000,3720.000000,3730.000000,3052.106445,9067500
2012-03-07,3760.000000,3780.000000,3730.000000,3760.000000,3076.654297,2760000
2012-03-08,3840.000000,3850.000000,3760.000000,3840.000000,3142.114502,5412500
2012-03-09,3760.000000,3780.000000,3730.000000,3760.000000,3076.654297,10
2012-03-12,3960.000000,3980.000000,3920.000000,3960.000000,3240.305420,5202500
2012-03-13,3940.000000,3990.000000,3940.000000,3940.000000,3223.940430,5465000
2012-03-14,3960.000000,4040.000000,3950.000000,3960.000000,3240.305420,14000000
2012-03-15,3830.000000,4000.000000,3820.000000,3830.000000,3133.932373,4445000
2012-03-16,3930.000000,3950.000000,3820.000000,3930.000000,3215.758057,7595000
2012-03-19,3850.000000,3940.000000,3840.000000,3850.000000,3150.297119,5040000
2012-03-20,3860.000000,3920.000000,3850.000000,3860.000000,3158.479980,2765000
2012-03-21,3890.000000,3920.000000,3870.000000,3890.000000,3183.027588,3412500
2012-03-22,3880.000000,3910.000000,3870.000000,3880.000000,3174.845215,2165000
2012-03-26,3900.000000,3920.000000,3840.000000,3900.000000,3191.210205,4852500
2012-03-27,3860.000000,3890.000000,3850.000000,3860.000000,3158.479980,4425000
2012-03-28,3900.000000,3900.000000,3850.000000,3900.000000,3191.210205,5507500
2012-03-29,3910.000000,3910.000000,3840.000000,3910.000000,3199.392578,3830000
2012-03-30,4000.000000,4040.000000,3880.000000,4000.000000,3273.035889,12947500
2012-04-02,4030.000000,4030.000000,3950.000000,4030.000000,3297.583740,5362500
2012-04-03,4030.000000,4030.000000,4030.000000,4030.000000,3297.583740,0
2012-04-04,3890.000000,4060.000000,3890.000000,3890.000000,3183.027588,6737500
2012-04-05,3900.000000,3910.000000,3840.000000,3900.000000,3191.210205,7475000
2012-04-09,3890.000000,3920.000000,3890.000000,3890.000000,3183.027588,3972500
2012-04-10,3870.000000,3900.000000,3870.000000,3870.000000,3166.662842,6690000
2012-04-11,3900.000000,3900.000000,3870.000000,3900.000000,3191.210205,7380000
2012-04-12,3790.000000,3900.000000,3760.000000,3790.000000,3101.201904,9487500
2012-04-13,3800.000000,3830.000000,3780.000000,3800.000000,3109.384277,6172500
2012-04-16,3770.000000,3780.000000,3760.000000,3770.000000,3084.836914,9087500
2012-04-17,3780.000000,3820.000000,3770.000000,3780.000000,3093.019287,4560000
2012-04-18,3810.000000,3840.000000,3800.000000,3810.000000,3117.567139,10575000
2012-04-19,3770.000000,3810.000000,3770.000000,3770.000000,3084.836914,3187500
2012-04-20,3820.000000,3830.000000,3750.000000,3820.000000,3125.749268,6645000
2012-04-23,3860.000000,3900.000000,3820.000000,3860.000000,3158.479980,12007500
2012-04-24,3900.000000,3920.000000,3870.000000,3900.000000,3191.210205,8785000
2012-04-25,3850.000000,3890.000000,3810.000000,3850.000000,3150.297119,7092500
2012-04-26,3890.000000,3910.000000,3860.000000,3890.000000,3183.027588,3807500
2012-04-27,3860.000000,3890.000000,3820.000000,3860.000000,3158.479980,5515000
2012-04-30,3970.000000,4050.000000,3880.000000,3970.000000,3248.488525,13625000
2012-05-01,4030.000000,4030.000000,3940.000000,4030.000000,3297.583740,4260000
2012-05-02,4030.000000,4030.000000,3940.000000,4030.000000,3297.583740,15
2012-05-03,4140.000000,4180.000000,4130.000000,4140.000000,3387.592285,7455000
2012-05-04,4250.000000,4400.000000,4200.000000,4250.000000,3477.601318,12702500
2012-05-07,4230.000000,4290.000000,4150.000000,4230.000000,3461.235107,8365000
2012-05-08,4480.000000,4490.000000,4250.000000,4480.000000,3665.800537,15135000
2012-05-09,4370.000000,4480.000000,4360.000000,4370.000000,3575.791748,9600000
2012-05-10,4380.000000,4440.000000,4350.000000,4380.000000,3583.974365,6387500
2012-05-11,4320.000000,4400.000000,4300.000000,4320.000000,3534.879395,5252500
2012-05-14,4360.000000,4400.000000,4280.000000,4360.000000,3567.609131,6107500
2012-05-15,4250.000000,4370.000000,4220.000000,4250.000000,3477.601318,6675000
2012-05-16,4250.000000,4250.000000,4080.000000,4250.000000,3477.601318,11795000
2012-05-21,4150.000000,4320.000000,4150.000000,4150.000000,3395.774658,12720000
2012-05-22,4220.000000,4220.000000,4110.000000,4220.000000,3453.053467,7645000
2012-05-23,4240.000000,4260.000000,4180.000000,4240.000000,3469.418213,9545000
2012-05-24,4220.000000,4240.000000,4180.000000,4220.000000,3453.053467,5465000
2012-05-25,4210.000000,4250.000000,4180.000000,4210.000000,3444.870605,10380000
2012-05-28,4200.000000,4240.000000,4200.000000,4200.000000,3436.688232,6970000
2012-05-29,4220.000000,4240.000000,4200.000000,4220.000000,3453.053467,7277500
2012-05-30,4220.000000,4240.000000,4190.000000,4220.000000,3453.053467,8827500
2012-05-31,4110.000000,4220.000000,4010.000000,4110.000000,3363.044922,30057500
2012-06-01,4110.000000,4250.000000,4080.000000,4110.000000,3363.044922,7107500
2012-06-04,4060.000000,4100.000000,4000.000000,4060.000000,3322.131836,6502500
2012-06-05,4050.000000,4100.000000,4000.000000,4050.000000,3313.949463,10537500
2012-06-06,4130.000000,4150.000000,4090.000000,4130.000000,3379.409424,6917500
2012-06-07,4380.000000,4380.000000,4210.000000,4380.000000,3583.974365,23022500
2012-06-08,4580.000000,4580.000000,4400.000000,4580.000000,3747.626465,7410000
2012-06-11,4560.000000,4660.000000,4510.000000,4560.000000,3731.261230,9147500
2012-06-12,4750.000000,4780.000000,4580.000000,4750.000000,3886.730225,7992500
2012-06-13,4590.000000,4790.000000,4590.000000,4590.000000,3755.808838,5897500
2012-06-14,4540.000000,4700.000000,4530.000000,4540.000000,3714.896240,8877500
2012-06-15,4490.000000,5100.000000,4490.000000,4490.000000,3673.983398,6517500
2012-06-18,4760.000000,4820.000000,4580.000000,4760.000000,3894.913086,6452500
2012-06-19,4770.000000,4800.000000,4720.000000,4770.000000,3903.095947,6247500
2012-06-20,4800.000000,4800.000000,4740.000000,4800.000000,3927.643555,6995000
2012-06-21,4740.000000,4800.000000,4600.000000,4740.000000,3878.547607,6430000
2012-06-22,4610.000000,4670.000000,4600.000000,4610.000000,3772.175049,7240000
2012-06-25,4610.000000,4700.000000,4550.000000,4550.000000,3723.078857,3480000
2012-06-26,4550.000000,4660.000000,4470.000000,4530.000000,3706.713379,4365000
2012-06-27,4530.000000,4660.000000,4530.000000,4640.000000,3796.721680,8117500
2012-06-28,4640.000000,4700.000000,4600.000000,4630.000000,3837.500000,5467500
2012-06-29,4630.000000,4690.000000,4580.000000,4580.000000,3796.059326,12527500
2012-07-02,4720.000000,4770.000000,4580.000000,4720.000000,3912.095703,5297500
2012-07-03,4950.000000,4970.000000,4790.000000,4950.000000,4102.727539,8490000
2012-07-04,4810.000000,5050.000000,4810.000000,4810.000000,3986.690186,9957500
2012-07-05,4820.000000,4940.000000,4810.000000,4820.000000,3994.978760,3157500
2012-07-06,4840.000000,4890.000000,4700.000000,4840.000000,4011.555420,11852500
2012-07-09,4730.000000,4840.000000,4730.000000,4730.000000,3920.383545,4015000
2012-07-10,4670.000000,4800.000000,4630.000000,4670.000000,3870.652832,10585000
2012-07-11,4690.000000,4720.000000,4640.000000,4690.000000,3887.229980,9192500
2012-07-12,4600.000000,4700.000000,4560.000000,4600.000000,3812.635986,8342500
2012-07-13,4780.000000,4780.000000,4580.000000,4780.000000,3961.825439,5982500
2012-07-16,4760.000000,4820.000000,4760.000000,4760.000000,3945.249512,1730000
2012-07-17,4820.000000,4820.000000,4770.000000,4820.000000,3994.978760,3152500
2012-07-18,4720.000000,4890.000000,4720.000000,4720.000000,3912.095703,4685000
2012-07-19,4750.000000,4820.000000,4740.000000,4750.000000,3936.960449,4642500
2012-07-20,4600.000000,4770.000000,4600.000000,4600.000000,3812.635986,7720000
2012-07-23,4540.000000,4630.000000,4540.000000,4540.000000,3762.905762,8032500
2012-07-24,4480.000000,4600.000000,4470.000000,4480.000000,3713.175293,8490000
2012-07-25,4510.000000,4560.000000,4470.000000,4510.000000,3738.040771,5310000
2012-07-26,4660.000000,4670.000000,4520.000000,4660.000000,3862.365479,10670000
2012-07-27,4820.000000,4890.000000,4700.000000,4820.000000,3994.978760,14332500
2012-07-30,4820.000000,4880.000000,4780.000000,4820.000000,3994.978760,3880000
2012-07-31,4850.000000,4850.000000,4760.000000,4850.000000,4019.844238,8987500
2012-08-01,4820.000000,4820.000000,4760.000000,4820.000000,3994.978760,4827500
2012-08-02,4920.000000,4990.000000,4850.000000,4920.000000,4077.862549,7850000
2012-08-03,4890.000000,4990.000000,4890.000000,4890.000000,4052.996338,4362500
2012-08-06,4920.000000,5000.000000,4920.000000,4920.000000,4077.862549,2080000
2012-08-07,4800.000000,4940.000000,4800.000000,4800.000000,3978.402588,2095000
2012-08-08,4920.000000,4960.000000,4870.000000,4920.000000,4077.862549,5945000
2012-08-09,4960.000000,5000.000000,4920.000000,4960.000000,4111.015137,10207500
2012-08-10,4960.000000,5000.000000,4950.000000,4960.000000,4111.015137,6267500
2012-08-13,4990.000000,5110.000000,4860.000000,4990.000000,4135.881348,6775000
2012-08-14,5100.000000,5100.000000,4980.000000,5100.000000,4227.051758,3062500
2012-08-15,5090.000000,5100.000000,5010.000000,5090.000000,4218.763672,4472500
2012-08-16,5110.000000,5190.000000,5020.000000,5110.000000,4235.341309,4932500
2012-08-23,5100.000000,5420.000000,5020.000000,5100.000000,4227.051758,16362500
2012-08-24,5110.000000,5300.000000,5030.000000,5110.000000,4235.341309,6112500
2012-08-27,5140.000000,5190.000000,5100.000000,5140.000000,4260.206055,447500
2012-08-28,5160.000000,5260.000000,5140.000000,5160.000000,4276.782715,4605000
2012-08-29,5390.000000,5400.000000,5110.000000,5390.000000,4467.414551,10707500
2012-08-30,5370.000000,5370.000000,5240.000000,5370.000000,4450.836914,5695000
2012-08-31,5420.000000,5470.000000,5250.000000,5420.000000,4492.278809,9325000
2012-09-03,5620.000000,5660.000000,5320.000000,5620.000000,4658.046387,6205000
2012-09-04,5600.000000,5650.000000,5540.000000,5600.000000,4641.469727,6680000
2012-09-05,5300.000000,5560.000000,5300.000000,5300.000000,4392.819824,8987500
2012-09-06,5420.000000,5450.000000,5320.000000,5420.000000,4492.278809,7845000
2012-09-07,5600.000000,5630.000000,5460.000000,5600.000000,4641.469727,10432500
2012-09-10,5670.000000,5670.000000,5570.000000,5670.000000,4699.487793,4825000
2012-09-11,5600.000000,5650.000000,5600.000000,5600.000000,4641.469727,735000
2012-09-12,5590.000000,5650.000000,5580.000000,5590.000000,4633.182129,6155000
2012-09-13,5590.000000,5660.000000,5560.000000,5590.000000,4633.182129,4582500
2012-09-14,5560.000000,5700.000000,5560.000000,5560.000000,4608.316406,12760000
2012-09-17,5600.000000,5660.000000,5580.000000,5600.000000,4641.469727,12632500
2012-09-18,5540.000000,5600.000000,5390.000000,5540.000000,4591.739746,6782500
2012-09-19,5540.000000,5540.000000,5440.000000,5540.000000,4591.739746,6237500
2012-09-20,5330.000000,5470.000000,5320.000000,5330.000000,4417.684082,8740000
2012-09-21,5330.000000,5400.000000,5300.000000,5330.000000,4417.684082,9975000
