Date,Open,High,Low,Close,Adj Close,Volume
2011-07-25,425.000000,430.000000,390.000000,425.000000,398.461365,213888000
2011-07-26,425.000000,450.000000,420.000000,425.000000,398.461365,243645000
2011-07-27,425.000000,440.000000,415.000000,425.000000,398.461365,193769000
2011-07-28,430.000000,435.000000,420.000000,430.000000,403.149139,70414500
2011-07-29,420.000000,435.000000,420.000000,420.000000,393.773590,32685500
2011-08-01,440.000000,445.000000,425.000000,440.000000,412.524689,93619500
2011-08-02,435.000000,440.000000,425.000000,435.000000,407.836884,83941500
2011-08-03,425.000000,430.000000,420.000000,425.000000,398.461365,57698000
2011-08-04,415.000000,430.000000,415.000000,415.000000,389.085785,50406500
2011-08-05,385.000000,400.000000,375.000000,385.000000,360.959106,193446000
2011-08-08,390.000000,395.000000,360.000000,390.000000,365.646881,181893000
2011-08-09,375.000000,400.000000,360.000000,375.000000,351.583557,135507000
2011-08-10,405.000000,410.000000,390.000000,405.000000,379.710236,146260000
2011-08-11,430.000000,430.000000,395.000000,430.000000,403.149139,107854500
2011-08-12,430.000000,450.000000,430.000000,430.000000,403.149139,116215500
2011-08-15,430.000000,440.000000,430.000000,430.000000,403.149139,66485000
2011-08-16,430.000000,435.000000,420.000000,430.000000,403.149139,78172000
2011-08-18,425.000000,440.000000,425.000000,425.000000,398.461365,106360000
2011-08-19,400.000000,420.000000,400.000000,400.000000,375.022461,112410000
2011-08-22,400.000000,410.000000,395.000000,400.000000,375.022461,106515000
2011-08-23,420.000000,425.000000,400.000000,420.000000,393.773590,101076500
2011-08-24,420.000000,435.000000,420.000000,420.000000,393.773590,119420000
2011-08-25,430.000000,440.000000,425.000000,430.000000,403.149139,71817000
2011-08-26,420.000000,435.000000,420.000000,420.000000,393.773590,88080000
2011-09-05,425.000000,425.000000,410.000000,425.000000,398.461365,46035000
2011-09-06,415.000000,425.000000,415.000000,415.000000,389.085785,99358500
2011-09-07,425.000000,425.000000,410.000000,425.000000,398.461365,65454500
2011-09-08,420.000000,430.000000,420.000000,420.000000,393.773590,61988000
2011-09-09,440.000000,440.000000,420.000000,440.000000,412.524689,161557000
2011-09-12,420.000000,435.000000,420.000000,420.000000,393.773590,115998500
2011-09-13,420.000000,435.000000,420.000000,420.000000,393.773590,115047500
2011-09-14,415.000000,435.000000,410.000000,415.000000,389.085785,109913000
2011-09-15,425.000000,425.000000,415.000000,425.000000,398.461365,65161500
